"REF_DATE","GEO","DGUID","Industry","Employment size","Business dynamics measure","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2022-08","Canada","2016A000011124","Utilities [22]","Total, all employment sizes","Active businesses","Number","223","units","0","v1573696470","1.4.1.1","707","","","","0"
"2022-09","Canada","2016A000011124","Utilities [22]","Total, all employment sizes","Active businesses","Number","223","units","0","v1573696470","1.4.1.1","700","","","","0"
"2022-10","Canada","2016A000011124","Utilities [22]","Total, all employment sizes","Active businesses","Number","223","units","0","v1573696470","1.4.1.1","695","","","","0"
"2022-11","Canada","2016A000011124","Utilities [22]","Total, all employment sizes","Active businesses","Number","223","units","0","v1573696470","1.4.1.1","701","","","","0"
"2022-12","Canada","2016A000011124","Utilities [22]","Total, all employment sizes","Active businesses","Number","223","units","0","v1573696470","1.4.1.1","700","","","","0"
"2023-01","Canada","2016A000011124","Utilities [22]","Total, all employment sizes","Active businesses","Number","223","units","0","v1573696470","1.4.1.1","706","","","","0"
"2023-02","Canada","2016A000011124","Utilities [22]","Total, all employment sizes","Active businesses","Number","223","units","0","v1573696470","1.4.1.1","711","","","","0"
"2023-03","Canada","2016A000011124","Utilities [22]","Total, all employment sizes","Active businesses","Number","223","units","0","v1573696470","1.4.1.1","712","","","","0"
"2023-04","Canada","2016A000011124","Utilities [22]","Total, all employment sizes","Active businesses","Number","223","units","0","v1573696470","1.4.1.1","707","","","","0"
"2023-05","Canada","2016A000011124","Utilities [22]","Total, all employment sizes","Active businesses","Number","223","units","0","v1573696470","1.4.1.1","710","","","","0"
"2023-06","Canada","2016A000011124","Utilities [22]","Total, all employment sizes","Active businesses","Number","223","units","0","v1573696470","1.4.1.1","712","","","","0"
"2023-07","Canada","2016A000011124","Utilities [22]","Total, all employment sizes","Active businesses","Number","223","units","0","v1573696470","1.4.1.1","715","","","","0"
"2023-08","Canada","2016A000011124","Utilities [22]","Total, all employment sizes","Active businesses","Number","223","units","0","v1573696470","1.4.1.1","715","","","","0"
"2023-09","Canada","2016A000011124","Utilities [22]","Total, all employment sizes","Active businesses","Number","223","units","0","v1573696470","1.4.1.1","723","","","","0"
"2023-10","Canada","2016A000011124","Utilities [22]","Total, all employment sizes","Active businesses","Number","223","units","0","v1573696470","1.4.1.1","721","","","","0"
"2023-11","Canada","2016A000011124","Utilities [22]","Total, all employment sizes","Active businesses","Number","223","units","0","v1573696470","1.4.1.1","723","","","","0"
"2023-12","Canada","2016A000011124","Utilities [22]","Total, all employment sizes","Active businesses","Number","223","units","0","v1573696470","1.4.1.1","729","","","","0"
"2024-01","Canada","2016A000011124","Utilities [22]","Total, all employment sizes","Active businesses","Number","223","units","0","v1573696470","1.4.1.1","723","","","","0"
"2024-02","Canada","2016A000011124","Utilities [22]","Total, all employment sizes","Active businesses","Number","223","units","0","v1573696470","1.4.1.1","724","","","","0"
"2024-03","Canada","2016A000011124","Utilities [22]","Total, all employment sizes","Active businesses","Number","223","units","0","v1573696470","1.4.1.1","718","","","","0"
"2024-04","Canada","2016A000011124","Utilities [22]","Total, all employment sizes","Active businesses","Number","223","units","0","v1573696470","1.4.1.1","727","","","","0"
"2024-05","Canada","2016A000011124","Utilities [22]","Total, all employment sizes","Active businesses","Number","223","units","0","v1573696470","1.4.1.1","708","","","","0"
"2024-06","Canada","2016A000011124","Utilities [22]","Total, all employment sizes","Active businesses","Number","223","units","0","v1573696470","1.4.1.1","725","","","","0"
"2024-07","Canada","2016A000011124","Utilities [22]","Total, all employment sizes","Active businesses","Number","223","units","0","v1573696470","1.4.1.1","724","","","","0"
"2024-08","Canada","2016A000011124","Utilities [22]","Total, all employment sizes","Active businesses","Number","223","units","0","v1573696470","1.4.1.1","729","","","","0"
"2024-09","Canada","2016A000011124","Utilities [22]","Total, all employment sizes","Active businesses","Number","223","units","0","v1573696470","1.4.1.1","724","","","","0"
"2024-10","Canada","2016A000011124","Utilities [22]","Total, all employment sizes","Active businesses","Number","223","units","0","v1573696470","1.4.1.1","732","","","","0"
"2024-11","Canada","2016A000011124","Utilities [22]","Total, all employment sizes","Active businesses","Number","223","units","0","v1573696470","1.4.1.1","729","","","","0"
"2024-12","Canada","2016A000011124","Utilities [22]","Total, all employment sizes","Active businesses","Number","223","units","0","v1573696470","1.4.1.1","736","","","","0"
"2025-01","Canada","2016A000011124","Utilities [22]","Total, all employment sizes","Active businesses","Number","223","units","0","v1573696470","1.4.1.1","728","","","","0"
"2025-02","Canada","2016A000011124","Utilities [22]","Total, all employment sizes","Active businesses","Number","223","units","0","v1573696470","1.4.1.1","735","","","","0"
"2025-03","Canada","2016A000011124","Utilities [22]","Total, all employment sizes","Active businesses","Number","223","units","0","v1573696470","1.4.1.1","751","","","","0"
"2025-04","Canada","2016A000011124","Utilities [22]","Total, all employment sizes","Active businesses","Number","223","units","0","v1573696470","1.4.1.1","751","","","","0"
"2025-05","Canada","2016A000011124","Utilities [22]","Total, all employment sizes","Active businesses","Number","223","units","0","v1573696470","1.4.1.1","753","","","","0"
"2025-06","Canada","2016A000011124","Utilities [22]","Total, all employment sizes","Active businesses","Number","223","units","0","v1573696470","1.4.1.1","743","","","","0"
"2025-07","Canada","2016A000011124","Utilities [22]","Total, all employment sizes","Active businesses","Number","223","units","0","v1573696470","1.4.1.1","737","","","","0"
"2015-03","Canada","2016A000011124","Utilities [22]","Total, all employment sizes","Opening businesses","Number","223","units","0","v1573698038","1.4.1.2","","x","","","0"
"2015-04","Canada","2016A000011124","Utilities [22]","Total, all employment sizes","Opening businesses","Number","223","units","0","v1573698038","1.4.1.2","","x","","","0"
"2015-05","Canada","2016A000011124","Utilities [22]","Total, all employment sizes","Opening businesses","Number","223","units","0","v1573698038","1.4.1.2","","x","","","0"
"2015-06","Canada","2016A000011124","Utilities [22]","Total, all employment sizes","Opening businesses","Number","223","units","0","v1573698038","1.4.1.2","","x","","","0"
"2015-07","Canada","2016A000011124","Utilities [22]","Total, all employment sizes","Opening businesses","Number","223","units","0","v1573698038","1.4.1.2","","x","","","0"
"2015-08","Canada","2016A000011124","Utilities [22]","Total, all employment sizes","Opening businesses","Number","223","units","0","v1573698038","1.4.1.2","","x","","","0"
"2015-09","Canada","2016A000011124","Utilities [22]","Total, all employment sizes","Opening businesses","Number","223","units","0","v1573698038","1.4.1.2","","x","","","0"
"2015-10","Canada","2016A000011124","Utilities [22]","Total, all employment sizes","Opening businesses","Number","223","units","0","v1573698038","1.4.1.2","","x","","","0"
"2015-11","Canada","2016A000011124","Utilities [22]","Total, all employment sizes","Opening businesses","Number","223","units","0","v1573698038","1.4.1.2","","x","","","0"
"2015-12","Canada","2016A000011124","Utilities [22]","Total, all employment sizes","Opening businesses","Number","223","units","0","v1573698038","1.4.1.2","","x","","","0"
"2016-01","Canada","2016A000011124","Utilities [22]","Total, all employment sizes","Opening businesses","Number","223","units","0","v1573698038","1.4.1.2","","x","","","0"
"2016-02","Canada","2016A000011124","Utilities [22]","Total, all employment sizes","Opening businesses","Number","223","units","0","v1573698038","1.4.1.2","","x","","","0"
"2016-03","Canada","2016A000011124","Utilities [22]","Total, all employment sizes","Opening businesses","Number","223","units","0","v1573698038","1.4.1.2","","x","","","0"
"2016-04","Canada","2016A000011124","Utilities [22]","Total, all employment sizes","Opening businesses","Number","223","units","0","v1573698038","1.4.1.2","","x","","","0"
"2016-05","Canada","2016A000011124","Utilities [22]","Total, all employment sizes","Opening businesses","Number","223","units","0","v1573698038","1.4.1.2","","x","","","0"
"2016-06","Canada","2016A000011124","Utilities [22]","Total, all employment sizes","Opening businesses","Number","223","units","0","v1573698038","1.4.1.2","","x","","","0"
"2016-07","Canada","2016A000011124","Utilities [22]","Total, all employment sizes","Opening businesses","Number","223","units","0","v1573698038","1.4.1.2","","x","","","0"
"2016-08","Canada","2016A000011124","Utilities [22]","Total, all employment sizes","Opening businesses","Number","223","units","0","v1573698038","1.4.1.2","","x","","","0"
"2016-09","Canada","2016A000011124","Utilities [22]","Total, all employment sizes","Opening businesses","Number","223","units","0","v1573698038","1.4.1.2","","x","","","0"
"2016-10","Canada","2016A000011124","Utilities [22]","Total, all employment sizes","Opening businesses","Number","223","units","0","v1573698038","1.4.1.2","","x","","","0"
"2016-11","Canada","2016A000011124","Utilities [22]","Total, all employment sizes","Opening businesses","Number","223","units","0","v1573698038","1.4.1.2","","x","","","0"
"2016-12","Canada","2016A000011124","Utilities [22]","Total, all employment sizes","Opening businesses","Number","223","units","0","v1573698038","1.4.1.2","","x","","","0"
"2017-01","Canada","2016A000011124","Utilities [22]","Total, all employment sizes","Opening businesses","Number","223","units","0","v1573698038","1.4.1.2","","x","","","0"
"2017-02","Canada","2016A000011124","Utilities [22]","Total, all employment sizes","Opening businesses","Number","223","units","0","v1573698038","1.4.1.2","","x","","","0"
"2017-03","Canada","2016A000011124","Utilities [22]","Total, all employment sizes","Opening businesses","Number","223","units","0","v1573698038","1.4.1.2","","x","","","0"
"2017-04","Canada","2016A000011124","Utilities [22]","Total, all employment sizes","Opening businesses","Number","223","units","0","v1573698038","1.4.1.2","","x","","","0"
"2017-05","Canada","2016A000011124","Utilities [22]","Total, all employment sizes","Opening businesses","Number","223","units","0","v1573698038","1.4.1.2","","x","","","0"
"2017-06","Canada","2016A000011124","Utilities [22]","Total, all employment sizes","Opening businesses","Number","223","units","0","v1573698038","1.4.1.2","","x","","","0"
"2017-07","Canada","2016A000011124","Utilities [22]","Total, all employment sizes","Opening businesses","Number","223","units","0","v1573698038","1.4.1.2","","x","","","0"
"2017-08","Canada","2016A000011124","Utilities [22]","Total, all employment sizes","Opening businesses","Number","223","units","0","v1573698038","1.4.1.2","","x","","","0"
"2017-09","Canada","2016A000011124","Utilities [22]","Total, all employment sizes","Opening businesses","Number","223","units","0","v1573698038","1.4.1.2","","x","","","0"
"2017-10","Canada","2016A000011124","Utilities [22]","Total, all employment sizes","Opening businesses","Number","223","units","0","v1573698038","1.4.1.2","","x","","","0"
"2017-11","Canada","2016A000011124","Utilities [22]","Total, all employment sizes","Opening businesses","Number","223","units","0","v1573698038","1.4.1.2","","x","","","0"
"2017-12","Canada","2016A000011124","Utilities [22]","Total, all employment sizes","Opening businesses","Number","223","units","0","v1573698038","1.4.1.2","","x","","","0"
"2018-01","Canada","2016A000011124","Utilities [22]","Total, all employment sizes","Opening businesses","Number","223","units","0","v1573698038","1.4.1.2","","x","","","0"
"2018-02","Canada","2016A000011124","Utilities [22]","Total, all employment sizes","Opening businesses","Number","223","units","0","v1573698038","1.4.1.2","","x","","","0"
"2018-03","Canada","2016A000011124","Utilities [22]","Total, all employment sizes","Opening businesses","Number","223","units","0","v1573698038","1.4.1.2","","x","","","0"
"2018-04","Canada","2016A000011124","Utilities [22]","Total, all employment sizes","Opening businesses","Number","223","units","0","v1573698038","1.4.1.2","","x","","","0"
"2018-05","Canada","2016A000011124","Utilities [22]","Total, all employment sizes","Opening businesses","Number","223","units","0","v1573698038","1.4.1.2","","x","","","0"
"2018-06","Canada","2016A000011124","Utilities [22]","Total, all employment sizes","Opening businesses","Number","223","units","0","v1573698038","1.4.1.2","","x","","","0"
"2018-07","Canada","2016A000011124","Utilities [22]","Total, all employment sizes","Opening businesses","Number","223","units","0","v1573698038","1.4.1.2","","x","","","0"
"2018-08","Canada","2016A000011124","Utilities [22]","Total, all employment sizes","Opening businesses","Number","223","units","0","v1573698038","1.4.1.2","","x","","","0"
"2018-09","Canada","2016A000011124","Utilities [22]","Total, all employment sizes","Opening businesses","Number","223","units","0","v1573698038","1.4.1.2","","x","","","0"
"2018-10","Canada","2016A000011124","Utilities [22]","Total, all employment sizes","Opening businesses","Number","223","units","0","v1573698038","1.4.1.2","","x","","","0"
"2018-11","Canada","2016A000011124","Utilities [22]","Total, all employment sizes","Opening businesses","Number","223","units","0","v1573698038","1.4.1.2","","x","","","0"
"2018-12","Canada","2016A000011124","Utilities [22]","Total, all employment sizes","Opening businesses","Number","223","units","0","v1573698038","1.4.1.2","","x","","","0"
"2019-01","Canada","2016A000011124","Utilities [22]","Total, all employment sizes","Opening businesses","Number","223","units","0","v1573698038","1.4.1.2","","x","","","0"
"2019-02","Canada","2016A000011124","Utilities [22]","Total, all employment sizes","Opening businesses","Number","223","units","0","v1573698038","1.4.1.2","","x","","","0"
"2019-03","Canada","2016A000011124","Utilities [22]","Total, all employment sizes","Opening businesses","Number","223","units","0","v1573698038","1.4.1.2","","x","","","0"
"2019-04","Canada","2016A000011124","Utilities [22]","Total, all employment sizes","Opening businesses","Number","223","units","0","v1573698038","1.4.1.2","","x","","","0"
"2019-05","Canada","2016A000011124","Utilities [22]","Total, all employment sizes","Opening businesses","Number","223","units","0","v1573698038","1.4.1.2","","x","","","0"
"2019-06","Canada","2016A000011124","Utilities [22]","Total, all employment sizes","Opening businesses","Number","223","units","0","v1573698038","1.4.1.2","","x","","","0"
"2019-07","Canada","2016A000011124","Utilities [22]","Total, all employment sizes","Opening businesses","Number","223","units","0","v1573698038","1.4.1.2","","x","","","0"
"2019-08","Canada","2016A000011124","Utilities [22]","Total, all employment sizes","Opening businesses","Number","223","units","0","v1573698038","1.4.1.2","","x","","","0"
"2019-09","Canada","2016A000011124","Utilities [22]","Total, all employment sizes","Opening businesses","Number","223","units","0","v1573698038","1.4.1.2","","x","","","0"
"2019-10","Canada","2016A000011124","Utilities [22]","Total, all employment sizes","Opening businesses","Number","223","units","0","v1573698038","1.4.1.2","","x","","","0"
"2019-11","Canada","2016A000011124","Utilities [22]","Total, all employment sizes","Opening businesses","Number","223","units","0","v1573698038","1.4.1.2","","x","","","0"
"2019-12","Canada","2016A000011124","Utilities [22]","Total, all employment sizes","Opening businesses","Number","223","units","0","v1573698038","1.4.1.2","","x","","","0"
"2020-01","Canada","2016A000011124","Utilities [22]","Total, all employment sizes","Opening businesses","Number","223","units","0","v1573698038","1.4.1.2","","x","","","0"
"2020-02","Canada","2016A000011124","Utilities [22]","Total, all employment sizes","Opening businesses","Number","223","units","0","v1573698038","1.4.1.2","","x","","","0"
"2020-03","Canada","2016A000011124","Utilities [22]","Total, all employment sizes","Opening businesses","Number","223","units","0","v1573698038","1.4.1.2","","x","","","0"
"2020-04","Canada","2016A000011124","Utilities [22]","Total, all employment sizes","Opening businesses","Number","223","units","0","v1573698038","1.4.1.2","","x","","","0"
"2020-05","Canada","2016A000011124","Utilities [22]","Total, all employment sizes","Opening businesses","Number","223","units","0","v1573698038","1.4.1.2","","x","","","0"
"2020-06","Canada","2016A000011124","Utilities [22]","Total, all employment sizes","Opening businesses","Number","223","units","0","v1573698038","1.4.1.2","","x","","","0"
"2020-07","Canada","2016A000011124","Utilities [22]","Total, all employment sizes","Opening businesses","Number","223","units","0","v1573698038","1.4.1.2","","x","","","0"
"2020-08","Canada","2016A000011124","Utilities [22]","Total, all employment sizes","Opening businesses","Number","223","units","0","v1573698038","1.4.1.2","","x","","","0"
"2020-09","Canada","2016A000011124","Utilities [22]","Total, all employment sizes","Opening businesses","Number","223","units","0","v1573698038","1.4.1.2","","x","","","0"
"2020-10","Canada","2016A000011124","Utilities [22]","Total, all employment sizes","Opening businesses","Number","223","units","0","v1573698038","1.4.1.2","","x","","","0"
"2020-11","Canada","2016A000011124","Utilities [22]","Total, all employment sizes","Opening businesses","Number","223","units","0","v1573698038","1.4.1.2","","x","","","0"
"2020-12","Canada","2016A000011124","Utilities [22]","Total, all employment sizes","Opening businesses","Number","223","units","0","v1573698038","1.4.1.2","","x","","","0"
"2021-01","Canada","2016A000011124","Utilities [22]","Total, all employment sizes","Opening businesses","Number","223","units","0","v1573698038","1.4.1.2","","x","","","0"
"2021-02","Canada","2016A000011124","Utilities [22]","Total, all employment sizes","Opening businesses","Number","223","units","0","v1573698038","1.4.1.2","","x","","","0"
"2021-03","Canada","2016A000011124","Utilities [22]","Total, all employment sizes","Opening businesses","Number","223","units","0","v1573698038","1.4.1.2","","x","","","0"
"2021-04","Canada","2016A000011124","Utilities [22]","Total, all employment sizes","Opening businesses","Number","223","units","0","v1573698038","1.4.1.2","","x","","","0"
"2021-05","Canada","2016A000011124","Utilities [22]","Total, all employment sizes","Opening businesses","Number","223","units","0","v1573698038","1.4.1.2","","x","","","0"
"2021-06","Canada","2016A000011124","Utilities [22]","Total, all employment sizes","Opening businesses","Number","223","units","0","v1573698038","1.4.1.2","","x","","","0"
"2021-07","Canada","2016A000011124","Utilities [22]","Total, all employment sizes","Opening businesses","Number","223","units","0","v1573698038","1.4.1.2","","x","","","0"
"2021-08","Canada","2016A000011124","Utilities [22]","Total, all employment sizes","Opening businesses","Number","223","units","0","v1573698038","1.4.1.2","","x","","","0"
"2021-09","Canada","2016A000011124","Utilities [22]","Total, all employment sizes","Opening businesses","Number","223","units","0","v1573698038","1.4.1.2","","x","","","0"
"2021-10","Canada","2016A000011124","Utilities [22]","Total, all employment sizes","Opening businesses","Number","223","units","0","v1573698038","1.4.1.2","","x","","","0"
"2021-11","Canada","2016A000011124","Utilities [22]","Total, all employment sizes","Opening businesses","Number","223","units","0","v1573698038","1.4.1.2","","x","","","0"
"2021-12","Canada","2016A000011124","Utilities [22]","Total, all employment sizes","Opening businesses","Number","223","units","0","v1573698038","1.4.1.2","","x","","","0"
"2022-01","Canada","2016A000011124","Utilities [22]","Total, all employment sizes","Opening businesses","Number","223","units","0","v1573698038","1.4.1.2","","x","","","0"
"2022-02","Canada","2016A000011124","Utilities [22]","Total, all employment sizes","Opening businesses","Number","223","units","0","v1573698038","1.4.1.2","","x","","","0"
"2022-03","Canada","2016A000011124","Utilities [22]","Total, all employment sizes","Opening businesses","Number","223","units","0","v1573698038","1.4.1.2","","x","","","0"
"2022-04","Canada","2016A000011124","Utilities [22]","Total, all employment sizes","Opening businesses","Number","223","units","0","v1573698038","1.4.1.2","","x","","","0"
"2022-05","Canada","2016A000011124","Utilities [22]","Total, all employment sizes","Opening businesses","Number","223","units","0","v1573698038","1.4.1.2","","x","","","0"
"2022-06","Canada","2016A000011124","Utilities [22]","Total, all employment sizes","Opening businesses","Number","223","units","0","v1573698038","1.4.1.2","","x","","","0"
"2022-07","Canada","2016A000011124","Utilities [22]","Total, all employment sizes","Opening businesses","Number","223","units","0","v1573698038","1.4.1.2","","x","","","0"
"2022-08","Canada","2016A000011124","Utilities [22]","Total, all employment sizes","Opening businesses","Number","223","units","0","v1573698038","1.4.1.2","","x","","","0"
"2022-09","Canada","2016A000011124","Utilities [22]","Total, all employment sizes","Opening businesses","Number","223","units","0","v1573698038","1.4.1.2","","x","","","0"
"2022-10","Canada","2016A000011124","Utilities [22]","Total, all employment sizes","Opening businesses","Number","223","units","0","v1573698038","1.4.1.2","","x","","","0"
"2022-11","Canada","2016A000011124","Utilities [22]","Total, all employment sizes","Opening businesses","Number","223","units","0","v1573698038","1.4.1.2","","x","","","0"
"2022-12","Canada","2016A000011124","Utilities [22]","Total, all employment sizes","Opening businesses","Number","223","units","0","v1573698038","1.4.1.2","","x","","","0"
"2023-01","Canada","2016A000011124","Utilities [22]","Total, all employment sizes","Opening businesses","Number","223","units","0","v1573698038","1.4.1.2","","x","","","0"
"2023-02","Canada","2016A000011124","Utilities [22]","Total, all employment sizes","Opening businesses","Number","223","units","0","v1573698038","1.4.1.2","","x","","","0"
"2023-03","Canada","2016A000011124","Utilities [22]","Total, all employment sizes","Opening businesses","Number","223","units","0","v1573698038","1.4.1.2","","x","","","0"
"2023-04","Canada","2016A000011124","Utilities [22]","Total, all employment sizes","Opening businesses","Number","223","units","0","v1573698038","1.4.1.2","","x","","","0"
"2023-05","Canada","2016A000011124","Utilities [22]","Total, all employment sizes","Opening businesses","Number","223","units","0","v1573698038","1.4.1.2","","x","","","0"
"2023-06","Canada","2016A000011124","Utilities [22]","Total, all employment sizes","Opening businesses","Number","223","units","0","v1573698038","1.4.1.2","","x","","","0"
"2023-07","Canada","2016A000011124","Utilities [22]","Total, all employment sizes","Opening businesses","Number","223","units","0","v1573698038","1.4.1.2","","x","","","0"
"2023-08","Canada","2016A000011124","Utilities [22]","Total, all employment sizes","Opening businesses","Number","223","units","0","v1573698038","1.4.1.2","","x","","","0"
"2023-09","Canada","2016A000011124","Utilities [22]","Total, all employment sizes","Opening businesses","Number","223","units","0","v1573698038","1.4.1.2","","x","","","0"
"2023-10","Canada","2016A000011124","Utilities [22]","Total, all employment sizes","Opening businesses","Number","223","units","0","v1573698038","1.4.1.2","","x","","","0"
"2023-11","Canada","2016A000011124","Utilities [22]","Total, all employment sizes","Opening businesses","Number","223","units","0","v1573698038","1.4.1.2","","x","","","0"
"2023-12","Canada","2016A000011124","Utilities [22]","Total, all employment sizes","Opening businesses","Number","223","units","0","v1573698038","1.4.1.2","","x","","","0"
"2024-01","Canada","2016A000011124","Utilities [22]","Total, all employment sizes","Opening businesses","Number","223","units","0","v1573698038","1.4.1.2","","x","","","0"
"2024-02","Canada","2016A000011124","Utilities [22]","Total, all employment sizes","Opening businesses","Number","223","units","0","v1573698038","1.4.1.2","","x","","","0"
"2024-03","Canada","2016A000011124","Utilities [22]","Total, all employment sizes","Opening businesses","Number","223","units","0","v1573698038","1.4.1.2","","x","","","0"
"2024-04","Canada","2016A000011124","Utilities [22]","Total, all employment sizes","Opening businesses","Number","223","units","0","v1573698038","1.4.1.2","","x","","","0"
"2024-05","Canada","2016A000011124","Utilities [22]","Total, all employment sizes","Opening businesses","Number","223","units","0","v1573698038","1.4.1.2","","x","","","0"
"2024-06","Canada","2016A000011124","Utilities [22]","Total, all employment sizes","Opening businesses","Number","223","units","0","v1573698038","1.4.1.2","","x","","","0"
"2024-07","Canada","2016A000011124","Utilities [22]","Total, all employment sizes","Opening businesses","Number","223","units","0","v1573698038","1.4.1.2","","x","","","0"
"2024-08","Canada","2016A000011124","Utilities [22]","Total, all employment sizes","Opening businesses","Number","223","units","0","v1573698038","1.4.1.2","","x","","","0"
"2024-09","Canada","2016A000011124","Utilities [22]","Total, all employment sizes","Opening businesses","Number","223","units","0","v1573698038","1.4.1.2","","x","","","0"
"2024-10","Canada","2016A000011124","Utilities [22]","Total, all employment sizes","Opening businesses","Number","223","units","0","v1573698038","1.4.1.2","","x","","","0"
"2024-11","Canada","2016A000011124","Utilities [22]","Total, all employment sizes","Opening businesses","Number","223","units","0","v1573698038","1.4.1.2","","x","","","0"
"2024-12","Canada","2016A000011124","Utilities [22]","Total, all employment sizes","Opening businesses","Number","223","units","0","v1573698038","1.4.1.2","","x","","","0"
"2025-01","Canada","2016A000011124","Utilities [22]","Total, all employment sizes","Opening businesses","Number","223","units","0","v1573698038","1.4.1.2","","x","","","0"
"2025-02","Canada","2016A000011124","Utilities [22]","Total, all employment sizes","Opening businesses","Number","223","units","0","v1573698038","1.4.1.2","","x","","","0"
"2025-03","Canada","2016A000011124","Utilities [22]","Total, all employment sizes","Opening businesses","Number","223","units","0","v1573698038","1.4.1.2","","x","","","0"
"2025-04","Canada","2016A000011124","Utilities [22]","Total, all employment sizes","Opening businesses","Number","223","units","0","v1573698038","1.4.1.2","","x","","","0"
"2025-05","Canada","2016A000011124","Utilities [22]","Total, all employment sizes","Opening businesses","Number","223","units","0","v1573698038","1.4.1.2","","x","","","0"
"2025-06","Canada","2016A000011124","Utilities [22]","Total, all employment sizes","Opening businesses","Number","223","units","0","v1573698038","1.4.1.2","","x","","","0"
"2025-07","Canada","2016A000011124","Utilities [22]","Total, all employment sizes","Opening businesses","Number","223","units","0","v1573698038","1.4.1.2","","x","","","0"
"2015-03","Canada","2016A000011124","Utilities [22]","Total, all employment sizes","Continuing businesses","Number","223","units","0","v1573699606","1.4.1.3","","x","","","0"
"2015-04","Canada","2016A000011124","Utilities [22]","Total, all employment sizes","Continuing businesses","Number","223","units","0","v1573699606","1.4.1.3","","x","","","0"
"2015-05","Canada","2016A000011124","Utilities [22]","Total, all employment sizes","Continuing businesses","Number","223","units","0","v1573699606","1.4.1.3","","x","","","0"
"2015-06","Canada","2016A000011124","Utilities [22]","Total, all employment sizes","Continuing businesses","Number","223","units","0","v1573699606","1.4.1.3","","x","","","0"
"2015-07","Canada","2016A000011124","Utilities [22]","Total, all employment sizes","Continuing businesses","Number","223","units","0","v1573699606","1.4.1.3","","x","","","0"
"2015-08","Canada","2016A000011124","Utilities [22]","Total, all employment sizes","Continuing businesses","Number","223","units","0","v1573699606","1.4.1.3","","x","","","0"
"2015-09","Canada","2016A000011124","Utilities [22]","Total, all employment sizes","Continuing businesses","Number","223","units","0","v1573699606","1.4.1.3","","x","","","0"
"2015-10","Canada","2016A000011124","Utilities [22]","Total, all employment sizes","Continuing businesses","Number","223","units","0","v1573699606","1.4.1.3","","x","","","0"
"2015-11","Canada","2016A000011124","Utilities [22]","Total, all employment sizes","Continuing businesses","Number","223","units","0","v1573699606","1.4.1.3","","x","","","0"
"2015-12","Canada","2016A000011124","Utilities [22]","Total, all employment sizes","Continuing businesses","Number","223","units","0","v1573699606","1.4.1.3","","x","","","0"
"2016-01","Canada","2016A000011124","Utilities [22]","Total, all employment sizes","Continuing businesses","Number","223","units","0","v1573699606","1.4.1.3","","x","","","0"
"2016-02","Canada","2016A000011124","Utilities [22]","Total, all employment sizes","Continuing businesses","Number","223","units","0","v1573699606","1.4.1.3","","x","","","0"
"2016-03","Canada","2016A000011124","Utilities [22]","Total, all employment sizes","Continuing businesses","Number","223","units","0","v1573699606","1.4.1.3","","x","","","0"
"2016-04","Canada","2016A000011124","Utilities [22]","Total, all employment sizes","Continuing businesses","Number","223","units","0","v1573699606","1.4.1.3","","x","","","0"
"2016-05","Canada","2016A000011124","Utilities [22]","Total, all employment sizes","Continuing businesses","Number","223","units","0","v1573699606","1.4.1.3","","x","","","0"
"2016-06","Canada","2016A000011124","Utilities [22]","Total, all employment sizes","Continuing businesses","Number","223","units","0","v1573699606","1.4.1.3","","x","","","0"
"2016-07","Canada","2016A000011124","Utilities [22]","Total, all employment sizes","Continuing businesses","Number","223","units","0","v1573699606","1.4.1.3","","x","","","0"
"2016-08","Canada","2016A000011124","Utilities [22]","Total, all employment sizes","Continuing businesses","Number","223","units","0","v1573699606","1.4.1.3","","x","","","0"
"2016-09","Canada","2016A000011124","Utilities [22]","Total, all employment sizes","Continuing businesses","Number","223","units","0","v1573699606","1.4.1.3","","x","","","0"
"2016-10","Canada","2016A000011124","Utilities [22]","Total, all employment sizes","Continuing businesses","Number","223","units","0","v1573699606","1.4.1.3","","x","","","0"
"2016-11","Canada","2016A000011124","Utilities [22]","Total, all employment sizes","Continuing businesses","Number","223","units","0","v1573699606","1.4.1.3","","x","","","0"
"2016-12","Canada","2016A000011124","Utilities [22]","Total, all employment sizes","Continuing businesses","Number","223","units","0","v1573699606","1.4.1.3","","x","","","0"
"2017-01","Canada","2016A000011124","Utilities [22]","Total, all employment sizes","Continuing businesses","Number","223","units","0","v1573699606","1.4.1.3","","x","","","0"
"2017-02","Canada","2016A000011124","Utilities [22]","Total, all employment sizes","Continuing businesses","Number","223","units","0","v1573699606","1.4.1.3","","x","","","0"
"2017-03","Canada","2016A000011124","Utilities [22]","Total, all employment sizes","Continuing businesses","Number","223","units","0","v1573699606","1.4.1.3","","x","","","0"
"2017-04","Canada","2016A000011124","Utilities [22]","Total, all employment sizes","Continuing businesses","Number","223","units","0","v1573699606","1.4.1.3","","x","","","0"
"2017-05","Canada","2016A000011124","Utilities [22]","Total, all employment sizes","Continuing businesses","Number","223","units","0","v1573699606","1.4.1.3","","x","","","0"
"2017-06","Canada","2016A000011124","Utilities [22]","Total, all employment sizes","Continuing businesses","Number","223","units","0","v1573699606","1.4.1.3","","x","","","0"
"2017-07","Canada","2016A000011124","Utilities [22]","Total, all employment sizes","Continuing businesses","Number","223","units","0","v1573699606","1.4.1.3","","x","","","0"
